time_real,x_smooth_cm,y_smooth_cm,vx,vy,ax,ay,v_total,a_total
0.4958333333333333,42.7063581295216,-3.749972184344507,160.8704190303482,55.02605799135675,-485.65044895596867,-1231.8891355431979,170.02105392294206,1324.162830183849
0.5,43.42261699135438,-3.2838602561336607,159.77749359311952,48.31345366235056,,,166.92224915715533,
0.5041666666666667,44.13801724748738,-2.8226183838392145,158.57766716887582,41.550195203474516,,,163.9307635746555,
0.5083333333333333,44.84790661437067,-2.367328493867979,157.3538053333781,34.71971748918711,,,161.13869440771703,
0.5125,45.556049641066394,-1.9234889917033138,156.02756995675435,27.886589887453447,,,158.50004568504355,
0.5166666666666666,46.26223132937827,-1.4882369336223842,154.59742969701378,21.035379134204444,,,156.02196141647124,
0.5208333333333334,46.9662644228128,-1.067133143939713,153.10385193077946,14.231786458878146,,,153.76388789912002,
0.525,47.66360066920547,-0.6573770977635239,151.5487674805631,7.4615104588757815,,,151.7323402020996,
0.5291666666666667,48.362497386377505,-0.2645920382396602,149.89190870999894,0.7913842251082152,,,149.89399783086182,
0.5333333333333333,49.05445451660847,0.10957140331888567,148.17347667536737,-5.749629904763341,,,148.28498721754465,
0.5375,49.74339612375155,0.46342791847048115,146.35300400004203,-12.131970372298005,,,146.85498454240712,
0.5416666666666666,50.429266724401145,0.7996462590188964,144.47049200004093,-18.409740155849086,,,145.6387365756095,
0.5458333333333333,51.1120385768544,1.1124714087303886,142.48527355848267,-24.517504346327037,,,144.57925577484414,
0.55,51.7873229437377,1.4001209632038372,140.43715025112263,-30.385633489186436,,,143.68674223182722,
0.5541666666666667,52.45475918291543,1.6607778409095693,138.36951897839432,-36.02450076191567,,,142.98212628667085,
0.5583333333333333,53.11839619590264,1.8925902831894827,136.2030429091295,-41.40547672728414,,,142.35758638274194,
0.5625,53.77391459958242,2.089283116883632,133.9773238788264,-46.457267428584615,,,141.80338857256896,
0.5666666666666667,54.42980058082358,2.252935582612446,131.60916341129345,-51.18858154114059,,,141.21346527160412,
0.5708333333333333,55.07778295095365,2.377196217533091,129.21849887449602,-55.56912512555708,,,140.66039996601015,
0.575,55.722014642873006,2.4640679725836323,126.72559395674656,-59.568071601748784,,,140.0276091277762,
0.5791666666666666,56.358280304850155,2.5071230952387324,124.16965101302245,-63.111929870147634,,,139.28825479784797,
0.5833333333333334,56.99078141776517,2.50389950938019,121.55133584419112,-66.20721146322276,,,138.41286824296083,
0.5875,57.61535117786634,2.4518935263354162,118.87124767103025,-68.7792934199332,,,137.33522755000874,
0.5916666666666667,58.23623961401375,2.348559844877956,116.08778725544441,-70.83355541127591,,,135.99178990684555,
0.5958333333333333,58.853717207809005,2.1913115512271775,113.19769217319282,-72.3363744935277,,,134.33640083091703,
0.6,59.46369344518287,1.9819088564218224,110.28183059743478,-73.2957269610597,,,132.4173166571182,
0.6041666666666666,60.066105907304326,1.7487911670278544,,,,,,
0.6083333333333333,60.656524244245276,1.5055269498560468,,,,,,
0.6125,61.238928003264235,1.2493087445890145,,,,,,
0.6166666666666667,61.80892151156165,0.981364121573089,,,,,,
0.6208333333333333,62.36613025615055,0.7029483928572472,,,,,,
0.625,62.914582332268985,0.4153446121934267,,,,,,
0.6291666666666667,63.44993061509746,0.11986357503603637,,,,,,
0.6333333333333333,63.97623787700239,-0.1821561814575545,,,,,,
0.6375,64.48919167029257,-0.4893483784272955,,,,,,
0.6416666666666666,64.98850070708926,-0.8003189953105605,,,,,,
0.6458333333333334,65.47827630773875,-1.1180350072153848,,,,,,
0.65,65.95425457252969,-1.441435294012013,,,,,,
0.6541666666666667,66.41619276156297,-1.7650491919197488,,,,,,
0.6583333333333333,66.86825074316484,-2.0917743217899787,,,,,,
0.6625,67.30621316560362,-2.4204802092359468,,,,,,
0.6666666666666666,67.72988583696016,-2.750015573593931,,,,,,
0.6708333333333333,68.13908843616665,-3.079208327923031,,,,,,
0.675,68.53804325038033,-3.4112543163791087,,,,,,
0.6791666666666667,68.92259734670078,-3.7409394859318703,,,,,,
0.6833333333333333,69.29261895204,-4.067036266234984,,,,,,
0.6875,69.65237890153507,-4.392685018038845,,,,,,
0.6916666666666667,69.99777281026532,-4.712616204907623,,,,,,
0.6958333333333333,70.32871745312254,-5.0299355104632815,,,,,,
0.7,70.64514347584992,-5.343727458515289,,,,,,
0.7041666666666666,70.95138413241565,-5.653062702021894,,,,,,
